step: 20, lr: 0.000998, cost: 1.2741, recon: 1.2741, train_time_taken: 56.3520
step: 1280, lr: 0.000881, cost: 0.3525, recon: 0.3525, train_time_taken: 52.4742
step: 1300, lr: 0.000879, cost: 0.3250, recon: 0.3250, train_time_taken: 51.7147
step: 1320, lr: 0.000878, cost: 0.3019, recon: 0.3019, train_time_taken: 51.9990
step: 1340, lr: 0.000876, cost: 0.3320, recon: 0.3320, train_time_taken: 53.3109
step: 1360, lr: 0.000874, cost: 0.3184, recon: 0.3184, train_time_taken: 51.4411
step: 1380, lr: 0.000872, cost: 0.3528, recon: 0.3528, train_time_taken: 49.6371
step: 1400, lr: 0.000871, cost: 0.3071, recon: 0.3071, train_time_taken: 50.3433
step: 1420, lr: 0.000869, cost: 0.2886, recon: 0.2886, train_time_taken: 50.1841
step: 1440, lr: 0.000867, cost: 0.3022, recon: 0.3022, train_time_taken: 51.6111
step: 1460, lr: 0.000866, cost: 0.3025, recon: 0.3025, train_time_taken: 52.5471
step: 1480, lr: 0.000864, cost: 0.3477, recon: 0.3477, train_time_taken: 50.4565
step: 1500, lr: 0.000862, cost: 0.3227, recon: 0.3227, train_time_taken: 51.7603
step: 1520, lr: 0.000860, cost: 0.2787, recon: 0.2787, train_time_taken: 51.2001
step: 1540, lr: 0.000859, cost: 0.2719, recon: 0.2719, train_time_taken: 50.9035
step: 1560, lr: 0.000857, cost: 0.2963, recon: 0.2963, train_time_taken: 50.8354
step: 1580, lr: 0.000855, cost: 0.2718, recon: 0.2718, train_time_taken: 49.3928
step: 1600, lr: 0.000854, cost: 0.2376, recon: 0.2376, train_time_taken: 48.4127
step: 1620, lr: 0.000852, cost: 0.3095, recon: 0.3095, train_time_taken: 51.9219
step: 1640, lr: 0.000850, cost: 0.2720, recon: 0.2720, train_time_taken: 51.8385
step: 1660, lr: 0.000849, cost: 0.2461, recon: 0.2461, train_time_taken: 49.9060
step: 1680, lr: 0.000847, cost: 0.2596, recon: 0.2596, train_time_taken: 47.1599
step: 1700, lr: 0.000845, cost: 0.3014, recon: 0.3014, train_time_taken: 47.2277
step: 1720, lr: 0.000844, cost: 0.2760, recon: 0.2760, train_time_taken: 47.3878
step: 1740, lr: 0.000842, cost: 0.2725, recon: 0.2725, train_time_taken: 47.2506
step: 1760, lr: 0.000840, cost: 0.2540, recon: 0.2540, train_time_taken: 45.9725
step: 1780, lr: 0.000839, cost: 0.3029, recon: 0.3029, train_time_taken: 49.6496
step: 1800, lr: 0.000837, cost: 0.3188, recon: 0.3188, train_time_taken: 46.3349
step: 1820, lr: 0.000835, cost: 0.2675, recon: 0.2675, train_time_taken: 46.7960
step: 1840, lr: 0.000834, cost: 0.2645, recon: 0.2645, train_time_taken: 47.9235
step: 1860, lr: 0.000832, cost: 0.2328, recon: 0.2328, train_time_taken: 46.7646
step: 1880, lr: 0.000830, cost: 0.2964, recon: 0.2964, train_time_taken: 45.9707
step: 1900, lr: 0.000829, cost: 0.2503, recon: 0.2503, train_time_taken: 47.4721
step: 1920, lr: 0.000827, cost: 0.2858, recon: 0.2858, train_time_taken: 47.8560
step: 1940, lr: 0.000825, cost: 0.3066, recon: 0.3066, train_time_taken: 48.3790
step: 1960, lr: 0.000824, cost: 0.2472, recon: 0.2472, train_time_taken: 48.9719
step: 1980, lr: 0.000822, cost: 0.2724, recon: 0.2724, train_time_taken: 47.0519
step: 2000, lr: 0.000821, cost: 0.2744, recon: 0.2744, train_time_taken: 47.3731
step: 2020, lr: 0.000819, cost: 0.2414, recon: 0.2414, train_time_taken: 47.4096
step: 2040, lr: 0.000817, cost: 0.2602, recon: 0.2602, train_time_taken: 47.5998
step: 2060, lr: 0.000816, cost: 0.2667, recon: 0.2667, train_time_taken: 46.4775
step: 2080, lr: 0.000814, cost: 0.2796, recon: 0.2796, train_time_taken: 47.4570
step: 2100, lr: 0.000812, cost: 0.2494, recon: 0.2494, train_time_taken: 47.8608
step: 2120, lr: 0.000811, cost: 0.2756, recon: 0.2756, train_time_taken: 49.3413
step: 2140, lr: 0.000809, cost: 0.2055, recon: 0.2055, train_time_taken: 46.7332
step: 2160, lr: 0.000808, cost: 0.2715, recon: 0.2715, train_time_taken: 46.3002
step: 2180, lr: 0.000806, cost: 0.2401, recon: 0.2401, train_time_taken: 45.4364
step: 2200, lr: 0.000804, cost: 0.3121, recon: 0.3121, train_time_taken: 47.2737
step: 2220, lr: 0.000803, cost: 0.2401, recon: 0.2401, train_time_taken: 46.4930
step: 2240, lr: 0.000801, cost: 0.1855, recon: 0.1855, train_time_taken: 48.8169
step: 2260, lr: 0.000800, cost: 0.2952, recon: 0.2952, train_time_taken: 47.5686
step: 2280, lr: 0.000798, cost: 0.1997, recon: 0.1997, train_time_taken: 47.0351
step: 2300, lr: 0.000797, cost: 0.2071, recon: 0.2071, train_time_taken: 45.3456
step: 2320, lr: 0.000795, cost: 0.2206, recon: 0.2206, train_time_taken: 46.5708
step: 2340, lr: 0.000793, cost: 0.2443, recon: 0.2443, train_time_taken: 48.6534
step: 2360, lr: 0.000792, cost: 0.2515, recon: 0.2515, train_time_taken: 46.8934
step: 2380, lr: 0.000790, cost: 0.2505, recon: 0.2505, train_time_taken: 47.4405
step: 2400, lr: 0.000789, cost: 0.2715, recon: 0.2715, train_time_taken: 45.7426
step: 2420, lr: 0.000787, cost: 0.2067, recon: 0.2067, train_time_taken: 46.8232
step: 2440, lr: 0.000786, cost: 0.2503, recon: 0.2503, train_time_taken: 46.2940
step: 2460, lr: 0.000784, cost: 0.2423, recon: 0.2423, train_time_taken: 46.9974
step: 2480, lr: 0.000783, cost: 0.1894, recon: 0.1894, train_time_taken: 46.7553
step: 2500, lr: 0.000781, cost: 0.2823, recon: 0.2823, train_time_taken: 46.9712
step: 2520, lr: 0.000779, cost: 0.2354, recon: 0.2354, train_time_taken: 47.3093
step: 2540, lr: 0.000778, cost: 0.2221, recon: 0.2221, train_time_taken: 48.1679
step: 2560, lr: 0.000776, cost: 0.2553, recon: 0.2553, train_time_taken: 48.4187
step: 2580, lr: 0.000775, cost: 0.2042, recon: 0.2042, train_time_taken: 46.2499
step: 2600, lr: 0.000773, cost: 0.2441, recon: 0.2441, train_time_taken: 45.4251
step: 2620, lr: 0.000772, cost: 0.2546, recon: 0.2546, train_time_taken: 46.7681
step: 2640, lr: 0.000770, cost: 0.2248, recon: 0.2248, train_time_taken: 44.7603
step: 2660, lr: 0.000769, cost: 0.2602, recon: 0.2602, train_time_taken: 49.4016
step: 2680, lr: 0.000767, cost: 0.2226, recon: 0.2226, train_time_taken: 47.0627
step: 2700, lr: 0.000766, cost: 0.3013, recon: 0.3013, train_time_taken: 47.7652
step: 2720, lr: 0.000764, cost: 0.1938, recon: 0.1938, train_time_taken: 47.5031
step: 2740, lr: 0.000763, cost: 0.2311, recon: 0.2311, train_time_taken: 47.9417
step: 2760, lr: 0.000761, cost: 0.2916, recon: 0.2916, train_time_taken: 47.1681
step: 2780, lr: 0.000760, cost: 0.2299, recon: 0.2299, train_time_taken: 48.3821
step: 2800, lr: 0.000758, cost: 0.2372, recon: 0.2372, train_time_taken: 45.3672
step: 2820, lr: 0.000757, cost: 0.2305, recon: 0.2305, train_time_taken: 47.1788
step: 2840, lr: 0.000755, cost: 0.1566, recon: 0.1566, train_time_taken: 48.0323
step: 2860, lr: 0.000754, cost: 0.2332, recon: 0.2332, train_time_taken: 48.5959
step: 2880, lr: 0.000752, cost: 0.1775, recon: 0.1775, train_time_taken: 46.7361
step: 2900, lr: 0.000751, cost: 0.1880, recon: 0.1880, train_time_taken: 47.6543
step: 2920, lr: 0.000749, cost: 0.2711, recon: 0.2711, train_time_taken: 47.2225
step: 2940, lr: 0.000748, cost: 0.2213, recon: 0.2213, train_time_taken: 47.3032
step: 2960, lr: 0.000746, cost: 0.1860, recon: 0.1860, train_time_taken: 49.3191
step: 2980, lr: 0.000745, cost: 0.2531, recon: 0.2531, train_time_taken: 50.9205
step: 3000, lr: 0.000743, cost: 0.2573, recon: 0.2573, train_time_taken: 51.7197
step: 3020, lr: 0.000742, cost: 0.2013, recon: 0.2013, train_time_taken: 50.3326
step: 3040, lr: 0.000740, cost: 0.2160, recon: 0.2160, train_time_taken: 52.6350
step: 3060, lr: 0.000739, cost: 0.2857, recon: 0.2857, train_time_taken: 51.4143
step: 3080, lr: 0.000738, cost: 0.1978, recon: 0.1978, train_time_taken: 50.1305
step: 3100, lr: 0.000736, cost: 0.1745, recon: 0.1745, train_time_taken: 50.5879
step: 3120, lr: 0.000735, cost: 0.2214, recon: 0.2214, train_time_taken: 50.0278
step: 3140, lr: 0.000733, cost: 0.2069, recon: 0.2069, train_time_taken: 51.1712
step: 3160, lr: 0.000732, cost: 0.2026, recon: 0.2026, train_time_taken: 50.1512
step: 3180, lr: 0.000730, cost: 0.2496, recon: 0.2496, train_time_taken: 49.4783
step: 3200, lr: 0.000729, cost: 0.2502, recon: 0.2502, train_time_taken: 48.8479
step: 3220, lr: 0.000727, cost: 0.2242, recon: 0.2242, train_time_taken: 51.7060
step: 3240, lr: 0.000726, cost: 0.2040, recon: 0.2040, train_time_taken: 49.3289
step: 3260, lr: 0.000725, cost: 0.1679, recon: 0.1679, train_time_taken: 49.5231
step: 3280, lr: 0.000723, cost: 0.1767, recon: 0.1767, train_time_taken: 50.5688
step: 3300, lr: 0.000722, cost: 0.2045, recon: 0.2045, train_time_taken: 50.2281
step: 3320, lr: 0.000720, cost: 0.2280, recon: 0.2280, train_time_taken: 49.3750
step: 3340, lr: 0.000719, cost: 0.1954, recon: 0.1954, train_time_taken: 49.1728
step: 3360, lr: 0.000717, cost: 0.2040, recon: 0.2040, train_time_taken: 49.1808
step: 3380, lr: 0.000716, cost: 0.1883, recon: 0.1883, train_time_taken: 49.8436
step: 3400, lr: 0.000715, cost: 0.2484, recon: 0.2484, train_time_taken: 48.5534
step: 3420, lr: 0.000713, cost: 0.2129, recon: 0.2129, train_time_taken: 50.1764
step: 3440, lr: 0.000712, cost: 0.2235, recon: 0.2235, train_time_taken: 49.0981
step: 3460, lr: 0.000710, cost: 0.1996, recon: 0.1996, train_time_taken: 48.7397
step: 3480, lr: 0.000709, cost: 0.2303, recon: 0.2303, train_time_taken: 49.0475
step: 3500, lr: 0.000708, cost: 0.1746, recon: 0.1746, train_time_taken: 49.6411
step: 3520, lr: 0.000706, cost: 0.2245, recon: 0.2245, train_time_taken: 49.7803
step: 3540, lr: 0.000705, cost: 0.2064, recon: 0.2064, train_time_taken: 50.8924
step: 3560, lr: 0.000703, cost: 0.1998, recon: 0.1998, train_time_taken: 48.8335
step: 3580, lr: 0.000702, cost: 0.1861, recon: 0.1861, train_time_taken: 48.8438
step: 3600, lr: 0.000701, cost: 0.1950, recon: 0.1950, train_time_taken: 46.7827
step: 3620, lr: 0.000699, cost: 0.1768, recon: 0.1768, train_time_taken: 47.3407
step: 3640, lr: 0.000698, cost: 0.1793, recon: 0.1793, train_time_taken: 47.7133
step: 3660, lr: 0.000697, cost: 0.2056, recon: 0.2056, train_time_taken: 46.3407
step: 3680, lr: 0.000695, cost: 0.1408, recon: 0.1408, train_time_taken: 49.0063
step: 3700, lr: 0.000694, cost: 0.2066, recon: 0.2066, train_time_taken: 46.0898
step: 3720, lr: 0.000692, cost: 0.1716, recon: 0.1716, train_time_taken: 45.8318
step: 3740, lr: 0.000691, cost: 0.2477, recon: 0.2477, train_time_taken: 46.7950
step: 3760, lr: 0.000690, cost: 0.1982, recon: 0.1982, train_time_taken: 46.0233
step: 3780, lr: 0.000688, cost: 0.2175, recon: 0.2175, train_time_taken: 46.8398
step: 3800, lr: 0.000687, cost: 0.2025, recon: 0.2025, train_time_taken: 48.9281
step: 3820, lr: 0.000686, cost: 0.2297, recon: 0.2297, train_time_taken: 48.4879
step: 3840, lr: 0.000684, cost: 0.1906, recon: 0.1906, train_time_taken: 47.4678
step: 3860, lr: 0.000683, cost: 0.2036, recon: 0.2036, train_time_taken: 48.3965
step: 3880, lr: 0.000682, cost: 0.2005, recon: 0.2005, train_time_taken: 47.5301
step: 3900, lr: 0.000680, cost: 0.1576, recon: 0.1576, train_time_taken: 48.0040
step: 3920, lr: 0.000679, cost: 0.2119, recon: 0.2119, train_time_taken: 47.1379
step: 3940, lr: 0.000678, cost: 0.2348, recon: 0.2348, train_time_taken: 46.4143
step: 3960, lr: 0.000676, cost: 0.2158, recon: 0.2158, train_time_taken: 46.1291
step: 3980, lr: 0.000675, cost: 0.2161, recon: 0.2161, train_time_taken: 46.4467
step: 4000, lr: 0.000674, cost: 0.2009, recon: 0.2009, train_time_taken: 47.8479
step: 4020, lr: 0.000672, cost: 0.1814, recon: 0.1814, train_time_taken: 47.3649
step: 4040, lr: 0.000671, cost: 0.1524, recon: 0.1524, train_time_taken: 48.4435
step: 4060, lr: 0.000670, cost: 0.1615, recon: 0.1615, train_time_taken: 48.5227
step: 4080, lr: 0.000668, cost: 0.2007, recon: 0.2007, train_time_taken: 48.5705
step: 4100, lr: 0.000667, cost: 0.1976, recon: 0.1976, train_time_taken: 46.4262
step: 4120, lr: 0.000666, cost: 0.1972, recon: 0.1972, train_time_taken: 47.7769
step: 4140, lr: 0.000664, cost: 0.1992, recon: 0.1992, train_time_taken: 47.3971
step: 4160, lr: 0.000663, cost: 0.1858, recon: 0.1858, train_time_taken: 48.3019
step: 4180, lr: 0.000662, cost: 0.1518, recon: 0.1518, train_time_taken: 48.0691
step: 4200, lr: 0.000660, cost: 0.2044, recon: 0.2044, train_time_taken: 46.8700
step: 4220, lr: 0.000659, cost: 0.1964, recon: 0.1964, train_time_taken: 47.2593
step: 4240, lr: 0.000658, cost: 0.2031, recon: 0.2031, train_time_taken: 47.5228
step: 4260, lr: 0.000657, cost: 0.1637, recon: 0.1637, train_time_taken: 47.1325
step: 4280, lr: 0.000655, cost: 0.2269, recon: 0.2269, train_time_taken: 46.2948
step: 4300, lr: 0.000654, cost: 0.1352, recon: 0.1352, train_time_taken: 48.5070
step: 4320, lr: 0.000653, cost: 0.1700, recon: 0.1700, train_time_taken: 47.5982
step: 4340, lr: 0.000651, cost: 0.1864, recon: 0.1864, train_time_taken: 47.4781
step: 4360, lr: 0.000650, cost: 0.2030, recon: 0.2030, train_time_taken: 45.0480
step: 4380, lr: 0.000649, cost: 0.1625, recon: 0.1625, train_time_taken: 46.3196
step: 4400, lr: 0.000648, cost: 0.1613, recon: 0.1613, train_time_taken: 44.8596
step: 4420, lr: 0.000646, cost: 0.1770, recon: 0.1770, train_time_taken: 44.9481
step: 4440, lr: 0.000645, cost: 0.1790, recon: 0.1790, train_time_taken: 47.2045
step: 4460, lr: 0.000644, cost: 0.1497, recon: 0.1497, train_time_taken: 47.0748
step: 4480, lr: 0.000643, cost: 0.2293, recon: 0.2293, train_time_taken: 44.9510
step: 4500, lr: 0.000641, cost: 0.1689, recon: 0.1689, train_time_taken: 45.9033
step: 4520, lr: 0.000640, cost: 0.1262, recon: 0.1262, train_time_taken: 45.4941
step: 4540, lr: 0.000639, cost: 0.1708, recon: 0.1708, train_time_taken: 45.3296
step: 4560, lr: 0.000637, cost: 0.1760, recon: 0.1760, train_time_taken: 44.7533
step: 4580, lr: 0.000636, cost: 0.1758, recon: 0.1758, train_time_taken: 46.1041
step: 4600, lr: 0.000635, cost: 0.2046, recon: 0.2046, train_time_taken: 47.9284
step: 4620, lr: 0.000634, cost: 0.1788, recon: 0.1788, train_time_taken: 47.0564
step: 4640, lr: 0.000632, cost: 0.1636, recon: 0.1636, train_time_taken: 45.7070
step: 4660, lr: 0.000631, cost: 0.2162, recon: 0.2162, train_time_taken: 46.5025
step: 4680, lr: 0.000630, cost: 0.1911, recon: 0.1911, train_time_taken: 47.8000
step: 4700, lr: 0.000629, cost: 0.1604, recon: 0.1604, train_time_taken: 44.6866
step: 4720, lr: 0.000628, cost: 0.1921, recon: 0.1921, train_time_taken: 47.2676
step: 4740, lr: 0.000626, cost: 0.1352, recon: 0.1352, train_time_taken: 45.9032
step: 4760, lr: 0.000625, cost: 0.1845, recon: 0.1845, train_time_taken: 45.7838
step: 4780, lr: 0.000624, cost: 0.1951, recon: 0.1951, train_time_taken: 50.3627
step: 4800, lr: 0.000623, cost: 0.2011, recon: 0.2011, train_time_taken: 46.1150
step: 4820, lr: 0.000621, cost: 0.1885, recon: 0.1885, train_time_taken: 46.1016
step: 4840, lr: 0.000620, cost: 0.1635, recon: 0.1635, train_time_taken: 45.7719
step: 4860, lr: 0.000619, cost: 0.1552, recon: 0.1552, train_time_taken: 44.4705
step: 4880, lr: 0.000618, cost: 0.1567, recon: 0.1567, train_time_taken: 47.8639
step: 4900, lr: 0.000616, cost: 0.1848, recon: 0.1848, train_time_taken: 45.1739
step: 4920, lr: 0.000615, cost: 0.1630, recon: 0.1630, train_time_taken: 45.4560
step: 4940, lr: 0.000614, cost: 0.1465, recon: 0.1465, train_time_taken: 47.7750
step: 4960, lr: 0.000613, cost: 0.1302, recon: 0.1302, train_time_taken: 45.0470
step: 4980, lr: 0.000612, cost: 0.1687, recon: 0.1687, train_time_taken: 46.0516
step: 5000, lr: 0.000610, cost: 0.1799, recon: 0.1799, train_time_taken: 46.1569
step: 5020, lr: 0.000609, cost: 0.1700, recon: 0.1700, train_time_taken: 48.8611
step: 5040, lr: 0.000608, cost: 0.1161, recon: 0.1161, train_time_taken: 44.6648
step: 5060, lr: 0.000607, cost: 0.1799, recon: 0.1799, train_time_taken: 47.8514
step: 5080, lr: 0.000606, cost: 0.1392, recon: 0.1392, train_time_taken: 46.4421
step: 5100, lr: 0.000604, cost: 0.1026, recon: 0.1026, train_time_taken: 45.1487
step: 5120, lr: 0.000603, cost: 0.1737, recon: 0.1737, train_time_taken: 47.1083
step: 5140, lr: 0.000602, cost: 0.1376, recon: 0.1376, train_time_taken: 46.6859
step: 5160, lr: 0.000601, cost: 0.1550, recon: 0.1550, train_time_taken: 45.6961
step: 5180, lr: 0.000600, cost: 0.1503, recon: 0.1503, train_time_taken: 45.2343
step: 5200, lr: 0.000599, cost: 0.1229, recon: 0.1229, train_time_taken: 47.9073
step: 5220, lr: 0.000597, cost: 0.1476, recon: 0.1476, train_time_taken: 44.3048
step: 5240, lr: 0.000596, cost: 0.2362, recon: 0.2362, train_time_taken: 45.3755
step: 5260, lr: 0.000595, cost: 0.1884, recon: 0.1884, train_time_taken: 49.6732
step: 5280, lr: 0.000594, cost: 0.1418, recon: 0.1418, train_time_taken: 47.4096
step: 5300, lr: 0.000593, cost: 0.1271, recon: 0.1271, train_time_taken: 45.3346
step: 5320, lr: 0.000592, cost: 0.0810, recon: 0.0810, train_time_taken: 45.2768
step: 5340, lr: 0.000590, cost: 0.1474, recon: 0.1474, train_time_taken: 48.3768
step: 5360, lr: 0.000589, cost: 0.1527, recon: 0.1527, train_time_taken: 45.7369
step: 5380, lr: 0.000588, cost: 0.1774, recon: 0.1774, train_time_taken: 48.3874
step: 5400, lr: 0.000587, cost: 0.1110, recon: 0.1110, train_time_taken: 46.8925
step: 5420, lr: 0.000586, cost: 0.1629, recon: 0.1629, train_time_taken: 45.6250
step: 5440, lr: 0.000585, cost: 0.1334, recon: 0.1334, train_time_taken: 47.3598
step: 5460, lr: 0.000583, cost: 0.1882, recon: 0.1882, train_time_taken: 45.3619
step: 5480, lr: 0.000582, cost: 0.1976, recon: 0.1976, train_time_taken: 47.3547
step: 5500, lr: 0.000581, cost: 0.2184, recon: 0.2184, train_time_taken: 44.0860
step: 5520, lr: 0.000580, cost: 0.1046, recon: 0.1046, train_time_taken: 45.4553
step: 5540, lr: 0.000579, cost: 0.1531, recon: 0.1531, train_time_taken: 46.9683
step: 5560, lr: 0.000578, cost: 0.1527, recon: 0.1527, train_time_taken: 44.3228
step: 5580, lr: 0.000577, cost: 0.1072, recon: 0.1072, train_time_taken: 48.7834
step: 5600, lr: 0.000575, cost: 0.1241, recon: 0.1241, train_time_taken: 45.2216
step: 5620, lr: 0.000574, cost: 0.1409, recon: 0.1409, train_time_taken: 44.8991
step: 5640, lr: 0.000573, cost: 0.2277, recon: 0.2277, train_time_taken: 49.0198
step: 5660, lr: 0.000572, cost: 0.1651, recon: 0.1651, train_time_taken: 47.0924
step: 5680, lr: 0.000571, cost: 0.1655, recon: 0.1655, train_time_taken: 46.1623
step: 5700, lr: 0.000570, cost: 0.1435, recon: 0.1435, train_time_taken: 47.1189
step: 5720, lr: 0.000569, cost: 0.1732, recon: 0.1732, train_time_taken: 46.0593
step: 5740, lr: 0.000568, cost: 0.1187, recon: 0.1187, train_time_taken: 48.2365
step: 5760, lr: 0.000567, cost: 0.1447, recon: 0.1447, train_time_taken: 44.5760
step: 5780, lr: 0.000565, cost: 0.1678, recon: 0.1678, train_time_taken: 47.0276
step: 5800, lr: 0.000564, cost: 0.1585, recon: 0.1585, train_time_taken: 45.9185
step: 5820, lr: 0.000563, cost: 0.1302, recon: 0.1302, train_time_taken: 45.8158
step: 5840, lr: 0.000562, cost: 0.1778, recon: 0.1778, train_time_taken: 45.7925
step: 5860, lr: 0.000561, cost: 0.1250, recon: 0.1250, train_time_taken: 46.5428
step: 5880, lr: 0.000560, cost: 0.1880, recon: 0.1880, train_time_taken: 46.2556
step: 5900, lr: 0.000559, cost: 0.1275, recon: 0.1275, train_time_taken: 45.8452
step: 5920, lr: 0.000558, cost: 0.1685, recon: 0.1685, train_time_taken: 44.5556
step: 5940, lr: 0.000557, cost: 0.1905, recon: 0.1905, train_time_taken: 46.4512
step: 5960, lr: 0.000555, cost: 0.1228, recon: 0.1228, train_time_taken: 46.4916
step: 5980, lr: 0.000554, cost: 0.1373, recon: 0.1373, train_time_taken: 47.4541
step: 6000, lr: 0.000553, cost: 0.1443, recon: 0.1443, train_time_taken: 46.1226
step: 6020, lr: 0.000552, cost: 0.1070, recon: 0.1070, train_time_taken: 48.4985
step: 6040, lr: 0.000551, cost: 0.1649, recon: 0.1649, train_time_taken: 44.4847
step: 6060, lr: 0.000550, cost: 0.1527, recon: 0.1527, train_time_taken: 47.1077
step: 6080, lr: 0.000549, cost: 0.1428, recon: 0.1428, train_time_taken: 44.6601
